Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind,vpd
18,1,1996,13.34,6.38,91.11,0.61,7.14,1.66,2.16,0.11074302806545244
19,1,1996,11.33,8.48,76.68,1.71,6.94,4.61,6.62,0.28568592824331884
20,1,1996,11.02,7.39,90.47,1.05,1.49,22.63,5.22,0.11166619766675501
21,1,1996,11.36,6.75,85.57,1.27,5.96,7.27,3.53,0.16805530450257344
22,1,1996,11.87,6.30,88.54,1.16,4.00,15.42,6.87,0.13438545824904136
23,1,1996,13.63,7.75,81.31,1.19,4.69,10.36,5.55,0.24439625111516405
24,1,1996,13.50,7.48,80.75,1.13,5.44,1.49,4.80,0.24859738742449622
25,1,1996,13.81,6.08,84.18,1.00,7.72,1.28,2.42,0.19927676872436018
26,1,1996,13.36,9.40,87.77,1.19,4.93,12.37,5.82,0.16589159751598181
27,1,1996,12.71,9.00,95.90,0.46,0.75,30.73,7.45,0.05366191087348571
28,1,1996,14.09,8.50,90.61,1.42,7.68,12.50,4.89,0.12760156946711576
29,1,1996,14.29,7.10,85.50,0.86,7.32,6.20,2.00,0.19123307889618335
30,1,1996,13.64,8.60,94.88,0.38,4.16,4.95,2.69,0.06858349039959277
31,1,1996,11.92,9.79,97.28,0.67,0.26,38.56,7.19,0.03544120964600972
1,2,1996,14.32,10.75,80.06,1.86,5.21,9.69,8.51,0.291439434005101
2,2,1996,14.46,11.52,75.08,1.22,4.80,0.04,3.81,0.3745150082440014
3,2,1996,14.35,7.96,85.17,0.80,8.17,0.09,1.59,0.2005852014882663
4,2,1996,14.14,8.00,82.05,1.21,9.20,0.72,3.28,0.24106448811144343
5,2,1996,14.49,8.36,86.05,0.82,2.07,4.24,6.53,0.19177828747856673
6,2,1996,16.07,12.37,84.39,1.37,6.51,1.07,7.02,0.254722761852463
7,2,1996,15.13,11.32,83.38,1.09,5.31,0.56,6.71,0.25433343061835934
8,2,1996,14.15,7.46,77.31,1.31,11.62,0.00,2.43,0.3004359936739145
9,2,1996,13.67,6.78,79.90,0.98,8.29,0.20,2.85,0.2564272223596822
10,2,1996,12.73,7.69,76.46,1.17,7.07,0.14,4.19,0.296821791011451
11,2,1996,13.51,6.75,77.15,1.13,9.40,0.00,2.82,0.2894255470696817
12,2,1996,14.62,9.40,87.22,0.87,5.47,2.66,5.46,0.1817012621957641
13,2,1996,14.66,8.67,92.72,0.98,3.39,6.59,5.62,0.1015956561503335
14,2,1996,13.14,4.96,76.23,1.64,12.72,1.06,4.60,0.28303187686773745
15,2,1996,11.77,2.46,55.04,2.53,15.36,0.00,9.05,0.4744730972979625
16,2,1996,14.06,2.73,61.88,2.06,15.34,0.00,6.08,0.44756843434500937
17,2,1996,14.70,2.51,68.98,1.54,15.56,0.00,2.45,0.3729382069277509
18,2,1996,16.82,3.23,76.86,1.47,15.92,0.00,2.91,0.31076568697144036
19,2,1996,13.17,6.03,74.88,1.43,9.26,0.34,5.47,0.3079161217084946
20,2,1996,10.16,2.15,63.95,1.71,15.61,0.23,5.70,0.35228835701334793
21,2,1996,9.66,-0.79,67.63,1.56,16.36,0.56,4.56,0.28757935379537225
22,2,1996,10.12,0.80,79.11,0.84,9.33,0.34,2.40,0.19690524579842872
23,2,1996,13.67,1.36,75.35,1.43,16.93,0.00,3.07,0.2759146466000475
24,2,1996,15.32,3.26,75.36,1.52,17.11,0.00,3.34,0.309559944109113
25,2,1996,13.87,4.48,83.12,1.17,11.32,5.22,3.67,0.20478124794359842
26,2,1996,11.99,4.49,78.63,1.55,12.06,1.22,5.18,0.23970502549665362
27,2,1996,13.02,4.62,82.45,1.03,8.68,1.47,3.47,0.20613989733942617
28,2,1996,13.94,8.24,87.67,1.35,10.35,7.50,3.98,0.16539596701101678
29,2,1996,13.10,6.61,87.97,1.17,11.21,4.51,1.54,0.14934882128681792
1,3,1996,14.75,5.98,84.01,1.18,11.32,0.11,2.67,0.20882194215741823
2,3,1996,17.36,5.18,74.69,1.89,18.15,0.00,2.85,0.3626559833975118
3,3,1996,16.11,4.88,68.11,1.94,16.24,0.00,4.35,0.42989831625421415
4,3,1996,18.07,4.85,62.69,2.30,18.69,0.00,5.04,0.5477687061647621
5,3,1996,17.69,5.94,65.15,2.03,16.44,0.05,4.60,0.5149666415853775
6,3,1996,15.11,7.67,74.74,1.15,8.03,0.00,3.31,0.3493907447617617
7,3,1996,15.68,8.95,86.83,1.15,12.89,0.07,2.29,0.19265348502094182
8,3,1996,16.19,9.06,87.00,1.13,11.11,2.02,1.51,0.19455756131997104
9,3,1996,14.17,10.41,90.01,1.11,7.04,4.82,2.07,0.1437779049096004
10,3,1996,17.10,8.67,82.12,1.61,13.99,0.39,4.82,0.2747046756979794
11,3,1996,19.18,7.89,78.08,2.08,19.25,0.04,3.85,0.36024961826930446
12,3,1996,15.02,7.33,87.26,1.30,11.73,4.30,3.35,0.17404951840695504
13,3,1996,12.56,6.99,78.51,2.39,13.72,6.73,6.91,0.2639373282529679
14,3,1996,12.34,6.90,78.18,2.17,14.91,4.03,6.70,0.2650387786407954
15,3,1996,12.18,7.58,73.38,2.03,11.23,2.27,7.20,0.3276607606990001
16,3,1996,12.88,5.59,68.03,1.59,11.08,0.01,3.08,0.38283280061912506
17,3,1996,14.50,3.30,68.31,2.18,21.47,0.00,2.96,0.3842843179567378
18,3,1996,14.13,4.25,74.67,1.71,16.09,1.35,2.76,0.3090037007706684
19,3,1996,15.83,10.85,84.20,1.64,9.59,4.98,5.34,0.24476721328522144
20,3,1996,15.35,10.06,76.50,1.74,14.80,0.00,1.76,0.34980496123555493
21,3,1996,16.89,8.31,84.97,1.85,18.66,0.02,1.72,0.22694495209832444
22,3,1996,18.64,9.06,88.00,1.99,20.50,0.23,4.64,0.1980747578812736
23,3,1996,21.09,13.34,82.82,2.12,16.10,2.71,6.58,0.3463656877235388
24,3,1996,17.38,14.01,89.18,2.39,15.66,7.66,8.27,0.19392308011526205
25,3,1996,16.91,13.00,89.04,2.05,13.00,8.09,5.55,0.18766128600681986
26,3,1996,16.52,12.94,87.31,1.51,8.04,3.84,5.81,0.21391966344749336
27,3,1996,15.84,10.22,78.92,1.54,10.26,0.05,2.81,0.32104530408068777
28,3,1996,18.76,8.21,84.05,2.28,21.65,0.01,1.71,0.2594200462221834
29,3,1996,22.12,9.73,80.45,2.62,22.66,0.03,4.59,0.3782194388507987
30,3,1996,17.26,13.04,90.33,2.01,16.93,5.94,5.11,0.16785101355721022
31,3,1996,17.02,14.39,93.20,1.54,8.88,6.64,7.27,0.1217098732798283
1,4,1996,15.80,12.40,78.28,2.44,12.03,2.04,8.37,0.35134024732824853
2,4,1996,16.19,8.52,79.83,1.73,10.92,0.54,4.23,0.2976920984107072
3,4,1996,18.91,7.35,78.91,2.46,23.02,0.00,2.04,0.3386292947533034
4,4,1996,21.04,8.30,66.95,2.89,23.47,0.00,2.19,0.5929184083245533
5,4,1996,16.74,10.97,82.49,1.55,13.44,0.01,3.09,0.28157218704063625
6,4,1996,17.12,10.86,78.40,1.83,15.90,0.05,3.17,0.3513307032158304
7,4,1996,17.82,9.89,82.55,1.57,12.72,0.41,3.42,0.28440753869771607
8,4,1996,21.19,8.08,76.12,2.47,24.38,0.01,3.71,0.42921992619841354
9,4,1996,21.48,8.92,80.27,2.24,23.42,0.00,3.37,0.3653161199066668
10,4,1996,20.86,9.58,81.00,2.01,23.29,0.01,4.64,0.34765495510622424
11,4,1996,21.46,10.43,79.59,2.09,24.30,0.01,1.87,0.39002971217117377
12,4,1996,20.00,10.67,84.72,1.64,21.03,0.04,2.44,0.2767571819302288
13,4,1996,22.92,10.85,81.62,1.78,23.91,0.02,4.72,0.37638148373697855
14,4,1996,23.97,11.60,78.20,1.68,25.02,0.00,5.31,0.4735553516812283
15,4,1996,20.83,11.56,84.67,1.32,24.28,0.00,2.99,0.29307429687208364
16,4,1996,19.97,13.42,77.50,1.32,21.72,0.05,3.61,0.4357532579685337
17,4,1996,20.06,10.22,58.11,1.35,25.92,0.00,5.96,0.7525880975473291
18,4,1996,23.16,8.62,62.82,1.32,24.47,0.00,2.91,0.7353572213225885
19,4,1996,22.63,11.56,65.27,1.09,24.12,0.00,3.26,0.7136252906694236
20,4,1996,17.33,13.02,71.88,0.88,17.78,0.50,4.68,0.489057023094561
21,4,1996,16.74,12.39,78.23,1.71,13.11,5.86,4.44,0.3641113181882587
22,4,1996,16.03,10.58,71.59,2.19,19.49,2.22,5.21,0.4401115154325359
23,4,1996,16.04,9.31,68.22,1.67,15.12,0.00,2.86,0.47594738188654473
24,4,1996,20.51,8.33,62.48,2.22,27.36,0.00,5.73,0.6585226098303429
25,4,1996,24.13,8.47,59.55,2.05,27.51,0.00,3.15,0.8322337650354907
26,4,1996,21.27,10.47,57.31,1.18,23.24,0.00,3.61,0.8101982303970992
27,4,1996,22.09,12.06,75.39,1.65,19.33,6.38,2.94,0.5003941742837494
28,4,1996,19.31,13.02,84.87,2.53,18.64,4.95,3.54,0.28292975283256494
29,4,1996,17.44,12.62,71.09,2.28,17.48,0.10,6.20,0.49918448543846283
30,4,1996,16.15,11.73,64.83,2.09,17.02,0.11,3.66,0.5651060176932741
1,5,1996,16.32,11.64,83.42,1.79,9.49,7.82,4.72,0.26738571121204924
2,5,1996,16.53,11.86,68.66,3.09,21.96,2.95,4.49,0.5124764055104527
3,5,1996,18.80,10.42,71.88,2.85,22.08,1.12,2.92,0.4826908130252392
4,5,1996,18.87,10.16,81.15,1.70,16.90,2.03,3.78,0.3224128104853903
5,5,1996,17.46,13.62,95.61,1.31,5.43,18.97,7.02,0.07802237707198856
6,5,1996,17.12,12.32,88.73,3.02,19.34,14.27,6.67,0.19074186538405558
7,5,1996,17.24,11.37,79.70,2.57,18.43,3.57,3.54,0.33624398722558024
8,5,1996,18.32,11.93,78.35,2.56,19.88,0.16,1.89,0.3790902336079962
9,5,1996,17.48,12.01,82.61,1.94,15.71,0.05,2.62,0.2957128137766556
10,5,1996,16.79,12.54,82.64,2.04,13.95,1.42,6.84,0.2921154157577537
11,5,1996,15.42,11.51,72.20,2.89,18.67,1.42,6.80,0.4322751815148911
12,5,1996,17.00,9.43,71.29,2.23,16.64,0.01,4.12,0.4478141306547463
13,5,1996,20.85,8.18,70.20,3.21,28.27,0.00,3.55,0.5289759948547097
14,5,1996,17.96,10.98,76.42,2.53,25.56,0.00,3.13,0.39729633667861997
15,5,1996,18.13,12.51,86.73,2.10,14.04,10.38,4.72,0.23430533657880082
16,5,1996,17.85,13.28,91.07,2.96,16.37,17.49,7.40,0.15940176211646762
17,5,1996,19.10,13.06,86.45,3.25,17.45,14.69,9.26,0.2516776426238292
18,5,1996,15.68,11.81,74.29,3.80,19.62,9.79,8.59,0.40705888070292273
19,5,1996,15.91,10.58,73.27,2.80,17.14,1.99,5.50,0.4122263821678869
20,5,1996,17.79,11.79,79.01,2.25,15.12,2.43,3.60,0.35894505835992385
21,5,1996,19.34,8.86,69.63,3.66,27.54,0.00,5.10,0.5135089571639153
22,5,1996,23.15,9.22,70.48,3.91,30.03,0.00,4.15,0.5904388110105359
23,5,1996,25.68,9.57,71.03,3.89,30.17,0.00,3.02,0.6505792628406462
24,5,1996,23.13,9.59,72.84,3.48,29.58,0.00,3.71,0.5467625827809945
25,5,1996,23.00,11.47,77.61,3.14,29.57,0.00,4.84,0.466129638981444
26,5,1996,24.83,13.82,78.24,3.03,29.51,0.00,5.60,0.5130865259472468
27,5,1996,28.72,13.98,68.36,3.35,30.26,0.00,6.28,0.8760874522469331
28,5,1996,32.29,15.09,65.18,3.23,29.86,0.00,4.82,1.140094564366931
29,5,1996,29.54,16.24,65.11,2.64,29.96,0.00,2.85,1.0429908256769087
30,5,1996,29.01,15.27,68.23,2.02,29.90,0.00,4.26,0.912308882101073
31,5,1996,21.68,13.80,62.19,1.28,30.58,0.00,9.14,0.788484898545593
1,6,1996,20.88,12.99,59.08,1.23,29.56,0.00,8.36,0.811346255301169
2,6,1996,20.08,13.34,76.17,0.73,14.76,0.06,5.01,0.46245634104094346
3,6,1996,28.80,12.38,55.96,1.80,30.51,0.00,4.52,1.188575677788338
4,6,1996,33.26,14.81,41.76,1.63,30.80,0.00,2.79,1.9768315806164454
5,6,1996,36.48,16.02,41.17,1.22,26.10,0.02,3.51,2.329629259366338
6,6,1996,22.82,17.75,74.40,0.71,28.55,0.09,5.18,0.6157776979636729
7,6,1996,21.99,15.96,75.64,0.83,16.96,0.41,5.08,0.542736704926966
8,6,1996,25.80,14.97,66.53,1.06,29.73,0.00,6.84,0.8407593391122627
9,6,1996,25.48,14.08,66.22,0.87,31.04,0.00,6.61,0.8219364341253348
10,6,1996,26.68,13.27,66.71,0.84,30.80,0.00,5.90,0.836141763045867
11,6,1996,31.41,14.98,59.73,0.91,29.21,0.11,6.16,1.268842929969133
12,6,1996,35.98,18.03,49.74,1.48,24.73,0.77,3.06,2.0109948834399316
13,6,1996,37.93,21.42,39.75,1.28,28.45,0.08,3.35,2.7569246577601447
14,6,1996,38.53,22.40,43.23,1.08,26.09,0.56,3.54,2.7039741008217204
15,6,1996,33.70,21.69,49.80,1.07,24.19,0.14,3.44,1.9641841262695048
16,6,1996,32.67,20.83,55.75,0.82,26.06,0.23,3.21,1.637014853668819
17,6,1996,26.78,20.13,68.40,0.74,24.45,0.23,3.82,0.928525793228753
18,6,1996,26.79,18.77,71.78,0.73,28.08,0.02,3.77,0.8025358718345577
19,6,1996,27.71,17.14,65.94,0.63,29.47,0.00,5.33,0.9658665926785976
20,6,1996,23.74,15.75,64.97,0.51,30.59,0.00,5.24,0.8279552507081172
21,6,1996,23.58,16.61,62.81,0.47,21.94,0.04,6.21,0.892535943047515
22,6,1996,25.02,14.90,63.66,0.54,30.41,0.00,6.58,0.8841433893699693
23,6,1996,30.04,15.91,57.57,0.64,30.82,0.00,6.61,1.2857711511106662
24,6,1996,32.89,15.96,46.16,0.69,31.13,0.00,5.80,1.8340167056820054
25,6,1996,34.11,18.67,34.43,0.66,31.20,0.00,6.47,2.460345463916707
26,6,1996,35.25,17.21,37.25,0.72,31.13,0.00,4.45,2.4047394649534484
27,6,1996,32.02,18.19,40.86,0.60,30.52,0.00,4.38,2.025227958532522
28,6,1996,33.04,17.78,57.35,0.55,30.54,0.01,5.76,1.509182068138017
29,6,1996,29.82,16.63,63.75,0.47,31.08,0.00,6.83,1.1042134551970477
30,6,1996,31.53,15.93,59.42,0.58,30.74,0.00,4.15,1.3066987924240507
1,7,1996,28.41,16.98,57.54,0.42,30.65,0.00,8.01,1.2326955234393642
2,7,1996,24.26,16.04,61.21,0.38,30.35,0.00,8.32,0.9413827686972507
3,7,1996,24.97,16.90,68.16,0.38,27.17,0.00,6.13,0.8099467219420731
4,7,1996,25.27,18.15,67.95,0.45,28.72,0.05,5.60,0.8497446623519906
5,7,1996,24.47,17.55,69.49,0.39,26.72,0.02,5.56,0.7742593023732223
6,7,1996,23.96,16.88,64.55,0.36,23.12,0.00,5.85,0.8684901772861242
7,7,1996,24.72,16.33,75.60,1.02,17.57,1.34,5.23,0.6066201084479699
8,7,1996,33.78,14.54,42.61,1.14,30.65,0.00,4.92,1.9828075951116586
9,7,1996,36.19,18.33,31.17,0.65,30.80,0.00,6.10,2.791200281416403
10,7,1996,31.93,18.76,41.71,0.50,30.32,0.00,4.56,2.011210872614387
11,7,1996,26.63,18.74,63.93,0.37,29.85,0.00,4.05,1.019099735361725
12,7,1996,32.71,17.91,59.28,0.50,29.95,0.00,4.08,1.4254520961589665
13,7,1996,28.35,18.43,63.58,0.42,29.66,0.00,3.63,1.088613155292081
14,7,1996,30.03,18.93,58.87,0.47,29.43,0.00,3.61,1.3240131882118564
15,7,1996,29.08,19.82,60.95,0.44,29.17,0.00,3.38,1.2372186613459064
16,7,1996,32.30,19.49,57.29,0.50,29.21,0.00,2.71,1.516514493073719
17,7,1996,33.79,18.95,55.79,0.46,28.26,0.00,4.22,1.6463643181113916
18,7,1996,35.97,19.37,57.62,0.51,28.82,0.02,4.44,1.7333116755317728
19,7,1996,36.69,19.24,56.04,0.48,28.92,0.00,5.77,1.8463524061397867
20,7,1996,39.69,19.95,40.54,0.57,29.23,0.00,6.68,2.8498218890196516
21,7,1996,34.66,19.44,50.09,0.45,29.48,0.00,4.96,1.9405801790338508
22,7,1996,36.14,17.69,52.40,0.48,29.16,0.00,2.72,1.906590625819205
23,7,1996,25.18,19.54,73.56,0.26,27.39,0.00,4.15,0.7237186164915261
24,7,1996,26.10,19.53,67.79,0.35,23.35,0.03,3.95,0.910330544450503
25,7,1996,24.85,18.07,71.96,0.31,28.56,0.01,4.63,0.7308170843990598
26,7,1996,22.93,18.12,73.65,0.29,15.80,0.09,3.15,0.6425682843926288
27,7,1996,26.69,17.25,71.26,0.47,26.76,0.13,3.21,0.785988966784962
28,7,1996,29.03,18.09,71.39,0.41,27.86,0.00,4.41,0.8709349566269466
29,7,1996,29.12,17.79,67.64,0.33,27.97,0.00,7.80,0.9821960500672158
30,7,1996,29.05,17.29,66.00,0.35,28.90,0.00,6.42,1.0184521610501387
31,7,1996,29.56,17.31,70.50,0.35,28.34,0.00,5.12,0.901708011913608
1,8,1996,26.82,17.09,71.83,0.29,28.10,0.01,6.27,0.7713891542545701
2,8,1996,29.50,17.35,65.09,0.34,28.76,0.00,6.51,1.0654556142663116
3,8,1996,28.66,17.43,66.44,0.33,28.43,0.00,6.47,0.9931761292008396
4,8,1996,24.74,17.85,67.64,0.27,27.57,0.00,5.49,0.8354787825699177
5,8,1996,24.45,17.53,72.91,0.34,24.70,0.08,3.63,0.6866294243967579
6,8,1996,24.21,18.67,82.35,0.28,15.74,0.16,3.36,0.4566315929148761
7,8,1996,24.42,17.89,74.71,0.34,22.27,0.03,4.42,0.6461252597369673
8,8,1996,26.46,17.14,64.07,0.36,26.90,0.02,5.94,0.9717130971064345
9,8,1996,26.14,16.84,71.66,0.30,26.09,0.01,5.19,0.7520767325359945
10,8,1996,26.09,17.98,68.30,0.30,25.34,0.02,5.98,0.8623604752507277
11,8,1996,25.57,16.55,65.23,0.27,27.20,0.00,6.78,0.8970819769097875
12,8,1996,27.29,17.27,69.75,0.29,26.79,0.00,7.30,0.8466346830387008
13,8,1996,29.00,18.01,71.83,0.31,26.49,0.00,6.61,0.8550954096011099
14,8,1996,30.25,17.49,70.26,0.36,26.08,0.02,3.66,0.9372581434252387
15,8,1996,26.41,18.87,83.24,0.90,10.07,6.23,2.28,0.4712417805365474
16,8,1996,24.60,17.84,84.64,2.02,18.14,0.13,3.36,0.3944753285749374
17,8,1996,23.07,16.51,80.44,1.51,16.93,0.13,3.23,0.45963309965533417
18,8,1996,22.42,15.93,79.21,1.04,15.84,0.02,3.20,0.4701189926207301
19,8,1996,24.78,15.17,81.77,0.86,17.26,0.13,3.96,0.4421324605435015
20,8,1996,23.95,16.89,65.82,0.81,25.55,0.02,6.12,0.8372795871468226
21,8,1996,24.19,15.96,68.58,0.45,24.68,0.00,5.42,0.759069922590853
22,8,1996,24.94,14.83,75.41,0.33,23.96,0.00,4.69,0.595476970648465
23,8,1996,24.23,18.14,72.47,0.61,19.38,0.59,5.70,0.7030594460688842
24,8,1996,25.19,16.91,60.58,0.44,25.10,0.00,6.92,1.0112237717536732
25,8,1996,27.59,15.68,64.48,0.35,25.39,0.00,7.62,0.9718412125732361
26,8,1996,29.80,17.44,69.59,0.31,25.23,0.00,7.95,0.9407420717902943
27,8,1996,26.97,17.84,73.57,0.25,24.47,0.00,7.44,0.7403553231395676
28,8,1996,28.95,16.49,66.28,0.31,24.82,0.00,6.60,0.9896988155532571
29,8,1996,32.38,16.08,53.44,0.39,24.58,0.00,5.12,1.556368679519103
30,8,1996,32.45,19.01,38.65,0.35,24.46,0.00,5.76,2.1704994580523396
31,8,1996,27.57,17.73,54.96,0.28,23.00,0.00,4.22,1.2871364066375575
1,9,1996,32.84,17.81,41.09,0.34,24.64,0.00,4.62,2.0691076055038007
2,9,1996,29.42,19.50,48.54,0.31,23.89,0.00,4.63,1.6392105021221564
3,9,1996,27.97,18.79,78.91,1.03,13.91,9.53,3.40,0.6265946475646271
4,9,1996,22.75,18.87,91.94,1.98,10.62,9.61,4.37,0.1993588721074575
5,9,1996,22.88,17.35,82.10,2.80,21.70,0.08,2.57,0.426936416323477
6,9,1996,22.55,15.75,84.16,2.15,17.40,0.14,2.60,0.3582475072482607
7,9,1996,21.37,13.84,80.94,2.14,22.59,0.00,3.37,0.39322438511424984
8,9,1996,21.86,14.73,72.79,1.95,18.91,0.50,4.75,0.5846587335541926
9,9,1996,20.69,13.44,70.86,1.29,15.39,0.02,4.61,0.5801000849575884
10,9,1996,25.64,15.69,75.17,1.54,19.34,5.99,2.21,0.6298327210673769
11,9,1996,21.37,17.00,92.38,1.58,8.10,17.77,3.96,0.17075739969590042
12,9,1996,22.97,15.41,83.42,2.83,21.39,0.02,3.25,0.3776284783632551
13,9,1996,20.64,15.02,79.19,2.34,18.64,0.00,2.82,0.43077558945230154
14,9,1996,21.53,14.77,80.64,2.20,19.78,0.03,1.90,0.4113407929236126
15,9,1996,21.09,14.59,82.53,1.91,19.93,0.00,2.14,0.3635189610149365
16,9,1996,19.98,14.13,90.47,0.64,3.48,6.27,4.09,0.1880997562060449
17,9,1996,20.95,16.14,77.56,2.18,14.55,0.88,4.62,0.48402941279303
18,9,1996,20.28,16.94,78.34,2.23,11.13,2.01,5.97,0.4667180279598131
19,9,1996,20.16,14.42,74.73,2.18,15.08,0.54,3.77,0.505935895527702
20,9,1996,21.31,17.53,84.87,2.03,10.86,20.63,5.12,0.3433401953880355
21,9,1996,20.06,15.15,81.67,1.97,10.85,0.90,4.34,0.37291147653472123
22,9,1996,21.05,13.09,75.98,2.53,18.84,0.02,3.82,0.4805519557345903
23,9,1996,22.68,13.57,87.19,1.42,11.56,0.05,2.14,0.27605916898702687
24,9,1996,24.04,13.13,83.76,1.91,13.72,0.19,3.30,0.365533515138065
25,9,1996,22.53,12.12,77.77,2.21,19.49,0.00,4.42,0.46063415377464567
26,9,1996,25.59,15.22,76.51,2.39,19.77,0.02,4.73,0.5884804118242628
27,9,1996,28.42,15.62,75.16,2.38,19.32,0.02,4.09,0.7014788449180918
28,9,1996,30.72,15.12,74.08,2.18,19.33,0.00,2.68,0.7957488390410501
29,9,1996,30.78,15.19,68.09,2.13,19.43,0.00,2.13,0.9832982686036043
30,9,1996,26.84,15.37,76.28,1.55,19.00,0.09,5.08,0.6260188917506886
1,10,1996,20.42,14.21,61.51,1.45,19.01,0.02,8.12,0.7737050275827047
2,10,1996,24.14,12.39,59.71,1.42,19.67,0.00,5.33,0.8960750767921288
3,10,1996,26.61,11.79,66.78,1.22,19.36,0.00,4.44,0.8085469916551513
4,10,1996,24.95,14.18,74.37,0.94,18.65,0.00,6.47,0.6120097349922937
5,10,1996,23.61,13.34,59.33,0.94,18.97,0.00,8.32,0.9041320376070046
6,10,1996,22.21,11.47,51.46,0.92,18.97,0.00,5.93,0.9786284849092928
7,10,1996,22.44,10.99,56.67,0.79,18.42,0.00,5.07,0.8725612965036926
8,10,1996,23.95,11.87,67.36,0.74,18.36,0.00,4.44,0.7124594272973348
9,10,1996,24.99,12.77,69.17,0.69,17.98,0.00,4.96,0.7154527406141575
10,10,1996,24.76,12.30,74.74,0.60,16.57,0.00,3.68,0.5750849305857941
11,10,1996,20.21,11.88,76.85,0.50,17.43,0.00,2.92,0.4352611538266884
12,10,1996,19.82,13.12,77.14,0.44,12.02,0.07,2.71,0.43684568216668773
13,10,1996,19.79,14.23,92.05,1.46,5.41,18.35,6.37,0.15624447594916124
14,10,1996,17.80,13.21,83.39,1.28,5.46,0.72,4.54,0.2953794831601908
15,10,1996,19.27,12.69,83.94,1.49,13.46,0.19,2.37,0.29729860860146795
16,10,1996,19.85,15.51,93.47,0.90,5.30,12.77,2.84,0.13317313911010387
17,10,1996,18.58,14.67,91.65,0.65,4.84,0.33,3.40,0.15906427374771215
18,10,1996,20.97,16.95,92.13,1.36,11.00,0.23,2.41,0.17369185127897957
19,10,1996,22.29,16.05,91.68,1.43,13.02,0.06,1.90,0.18782938193960463
20,10,1996,25.89,15.88,87.17,1.68,14.41,0.04,2.16,0.32999019551858844
21,10,1996,27.68,14.85,82.04,1.80,15.06,0.04,2.45,0.4848317617637452
22,10,1996,22.42,14.41,83.77,1.47,15.43,0.00,3.23,0.35332827191238314
23,10,1996,23.09,12.54,86.23,1.41,14.33,0.02,3.33,0.2945444823494381
24,10,1996,26.33,16.42,78.80,1.60,12.79,0.01,2.45,0.561292899646467
25,10,1996,22.17,13.89,78.04,1.48,13.35,0.00,4.52,0.46760311019631606
26,10,1996,22.92,11.02,76.69,1.41,14.62,0.00,2.03,0.47905925333497335
27,10,1996,22.86,11.98,86.20,1.10,13.96,0.01,1.25,0.28886511306168394
28,10,1996,20.85,12.40,88.43,0.95,12.22,0.09,1.67,0.22585634753576955
29,10,1996,20.95,12.99,88.61,0.83,8.87,0.14,2.17,0.22644282061533505
30,10,1996,19.28,12.70,84.16,0.88,10.39,0.02,2.88,0.293412486062248
31,10,1996,20.78,12.64,84.16,0.95,13.02,0.01,2.63,0.3101834582752123
1,11,1996,22.49,12.07,71.66,1.13,13.70,0.00,2.62,0.585643841197153
2,11,1996,22.56,11.24,70.83,1.03,13.96,0.00,2.84,0.5935127054885247
3,11,1996,22.61,10.89,72.37,0.96,13.67,0.00,2.60,0.5590918331954431
4,11,1996,18.03,9.95,86.31,0.59,10.00,0.48,3.72,0.22531960827235165
5,11,1996,18.60,11.50,75.28,1.12,10.78,1.16,4.91,0.43261714268325635
6,11,1996,20.77,9.19,72.37,0.95,13.32,0.00,2.58,0.4994075563294196
7,11,1996,21.85,9.48,77.27,0.84,13.13,0.00,3.24,0.43251534573567674
8,11,1996,22.51,9.90,78.46,0.78,12.54,0.00,4.21,0.4250920236243212
9,11,1996,18.29,10.56,84.30,0.57,11.39,0.02,2.20,0.26507380903390465
10,11,1996,17.40,12.26,75.48,0.92,11.02,15.17,4.10,0.4185795482889061
11,11,1996,16.16,11.42,87.73,1.98,4.87,26.43,9.46,0.1955082095893279
12,11,1996,15.32,7.86,77.70,1.54,9.58,1.20,3.00,0.31257700207129613
13,11,1996,14.44,6.55,85.07,1.07,10.60,0.14,2.71,0.1952952611445844
14,11,1996,14.45,6.27,86.27,0.86,9.10,0.01,2.71,0.17839553269143216
15,11,1996,17.64,9.61,87.89,0.69,5.28,0.24,3.97,0.19460572099137496
16,11,1996,17.11,10.79,91.36,0.54,5.29,5.39,2.55,0.14021770961281477
17,11,1996,17.09,10.34,89.49,0.87,6.28,0.27,4.81,0.16842435647545706
18,11,1996,15.34,9.10,76.19,1.61,10.87,0.00,7.26,0.3451110512267106
19,11,1996,14.68,7.09,84.06,0.75,4.67,0.80,4.11,0.21348405905748158
20,11,1996,17.10,13.02,87.42,1.05,7.24,1.92,4.13,0.21699083395071872
21,11,1996,17.32,12.47,87.21,0.72,5.30,0.45,3.25,0.21896499848224438
22,11,1996,16.18,13.90,83.78,0.78,4.27,0.13,2.44,0.2779749422170472
23,11,1996,16.77,11.89,80.48,0.99,5.97,0.00,2.55,0.3222838324936099
24,11,1996,18.27,9.96,87.91,0.82,10.05,0.02,1.69,0.20093370581808045
25,11,1996,18.18,8.88,88.80,0.78,9.61,0.09,1.43,0.1806700929676257
26,11,1996,18.13,10.45,90.81,0.78,7.60,0.10,2.31,0.15376738629507458
27,11,1996,17.37,11.59,91.54,0.57,4.88,0.33,2.53,0.14165112214522835
28,11,1996,16.90,9.59,82.31,1.12,10.52,0.02,4.21,0.27597404907599055
29,11,1996,17.07,7.72,77.83,1.11,10.58,0.00,4.26,0.3324196209333927
30,11,1996,17.10,6.04,85.39,0.81,10.24,0.01,3.18,0.21094980163203214
