Statistical table extracted on October 17, 2024 (23:02:41),,
http://www.ine.pt,,,
,,,
,,,
,,,
Geographic localization (NUTS - 2024);Rural fires (No.) by Geographic localization (NUTS - 2024) and Cause of fire -  Annual;;;;;;;,,,
;Data reference period;;;;;;;,,,
;2023;;;;;;;,,,
;Cause of fire;;;;;;;,,,
;Total;Negligence;Intentional;Naturais;Re-ignition;Undetermined;Not investigated;,,,
1C40711: Reguengos de Monsaraz;17 &;6 &;6 &;0 &;0 &;5 &;0 &;,,,
1C40712: Vendas Novas;9 &;3 &;0 &;0 &;0 &;6 &;0 &;,,,
1C40713: Viana do Alentejo;4 &;3 &;0 &;0 &;0 &;1 &;0 &;,,,
1C40714: Vila Vi�osa;6 &;1 &;0 &;0 &;0 &;5 &;0 &;,,,
15: Algarve;275 &;139 &;25 &;0 &;1 &;110 &;0 &;,,,
150: Algarve;275 &;139 &;25 &;0 &;1 &;110 &;0 &;,,,
1500801: Albufeira;34 &;6 &;0 &;0 &;0 &;28 &;0 &;,,,
1500802: Alcoutim;5 &;2 &;1 &;0 &;0 &;2 &;0 &;,,,
1500803: Aljezur;8 &;3 &;3 &;0 &;0 &;2 &;0 &;,,,
1500804: Castro Marim;16 &;8 &;3 &;0 &;0 &;5 &;0 &;,,,
1500805: Faro;27 &;20 &;0 &;0 &;0 &;7 &;0 &;,,,
1500806: Lagoa;6 &;3 &;1 &;0 &;0 &;2 &;0 &;,,,
1500807: Lagos;8 &;4 &;1 &;0 &;0 &;3 &;0 &;,,,
1500808: Loul�;64 &;26 &;8 &;0 &;1 &;29 &;0 &;,,,
1500809: Monchique;11 &;8 &;3 &;0 &;0 &;0 &;0 &;,,,
1500810: Olh�o;24 &;21 &;0 &;0 &;0 &;3 &;0 &;,,,
1500811: Portim�o;8 &;4 &;1 &;0 &;0 &;3 &;0 &;,,,
1500812: S�o Br�s de Alportel;4 &;2 &;0 &;0 &;0 &;2 &;0 &;,,,
1500813: Silves;31 &;21 &;2 &;0 &;0 &;8 &;0 &;,,,
1500814: Tavira;19 &;8 &;0 &;0 &;0 &;11 &;0 &;,,,
1500815: Vila do Bispo;4 &;3 &;0 &;0 &;0 &;1 &;0 &;,,,
1500816: Vila Real de Santo Ant�nio;6 &;0 &;2 &;0 &;0 &;4 &;0 &;,,,
2: Regi�o Aut�noma dos A�ores;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
20: Regi�o Aut�noma dos A�ores;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
200: Regi�o Aut�noma dos A�ores;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004301: Angra do Hero�smo;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004501: Calheta (R.A.A.);0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004901: Corvo;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004701: Horta;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004201: Lagoa (R.A.A.);0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004801: Lajes das Flores;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004601: Lajes do Pico;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004602: Madalena;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004202: Nordeste;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004203: Ponta Delgada;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004204: Povoa��o;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004205: Ribeira Grande;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004401: Santa Cruz da Graciosa;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004802: Santa Cruz das Flores;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004603: S�o Roque do Pico;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004502: Velas;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004302: Vila da Praia da Vit�ria;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004101: Vila do Porto;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
2004206: Vila Franca do Campo;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
3: Regi�o Aut�noma da Madeira;39 &;6 &;2 &;0 &;0 &;31 &;0 &;,,,
30: Regi�o Aut�noma da Madeira;39 &;6 &;2 &;0 &;0 &;31 &;0 &;,,,
300: Regi�o Aut�noma da Madeira;39 &;6 &;2 &;0 &;0 &;31 &;0 &;,,,
3003101: Calheta (R.A.M.);7 &;0 &;1 &;0 &;0 &;6 &;0 &;,,,
3003102: C�mara de Lobos;3 &;2 &;0 &;0 &;0 &;1 &;0 &;,,,
3003103: Funchal;1 &;1 &;0 &;0 &;0 &;0 &;0 &;,,,
3003104: Machico;1 &;1 &;0 &;0 &;0 &;0 &;0 &;,,,
3003105: Ponta do Sol;5 &;0 &;0 &;0 &;0 &;5 &;0 &;,,,
3003106: Porto Moniz;1 &;1 &;0 &;0 &;0 &;0 &;0 &;,,,
3003107: Ribeira Brava;20 &;0 &;1 &;0 &;0 &;19 &;0 &;,,,
3003108: Santa Cruz;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
3003109: Santana;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
3003110: S�o Vicente;1 &;1 &;0 &;0 &;0 &;0 &;0 &;,,,
3003201: Porto Santo;0 &;0 &;0 &;0 &;0 &;0 &;0 &;,,,
,,,
Rural fires (No.) by Geographic localization (NUTS - 2024) and Cause of fire -  Annual - ICNF, Forestry statistics,,
,,,
,,,
This data last updated:october 16,2024,,
,,,
,,,
Table Metadata,,,
,,,
Rural fires (No.),,,
Name;Rural fires (No.) by Geographic localization (NUTS - 2024) and Cause of fire -  Annual,,,
Regularity;Annual,,,
Source;ICNF, Forestry statistics,,
First available period;2001,,,
Last available period;2023,,,
Dimensions,,,
     Dimension 1;Data reference period,,,
     Dimension 2;Geographic localization (NUTS - 2024),,,
     Dimension 3;Cause of fire,,,
Concepts,,,
     REFERENCE PERIOD;Period to which the information refers and which may be a specific day or a time interval (month, fiscal year, calendar year, among others).
     RURAL FIRE;Outbreak or progression of fire, in an unplanned or uncontrolled manner, in rural territory, requiring suppression actions.
Definition;,,,
Formule;,,,
Measure unit (symbol);Number (No.),,,
Power of 10;0,,,
Last update date;16-Out-2024,,,
